t,entry,exit,dir,score,basis,sm_bias,sm_score,rsi,pos,sweep,month,slot
2025-11-06 00:00:00+00:00,1.150483250617981,1.151410460472107,SELL,-0.5,False,BUY,2.0,59.75733646893253,1.0,,2025-11,0
2025-11-06 05:00:00+00:00,1.151410460472107,1.151410460472107,SELL,-0.5,False,,-1.0,65.33152735385534,1.0,,2025-11,5
2025-11-06 10:00:00+00:00,1.151410460472107,1.154334545135498,SELL,-0.5,False,,0.0,58.703783810063456,0.7684431912729962,,2025-11,10
2025-11-06 15:00:00+00:00,1.154334545135498,1.1551345586776733,BUY,-0.5,True,BUY,8.5,67.05421937105788,0.9299191374663073,BUY,2025-11,15
2025-11-06 20:00:00+00:00,1.1551345586776733,1.154068112373352,BUY,0.5,True,BUY,5.5,68.1786002873421,0.9207353045283998,BUY,2025-11,20
2025-11-07 00:00:00+00:00,1.154334545135498,1.1538017988204956,BUY,-0.5,True,BUY,7.5,59.81743061646646,0.7492280107580437,BUY,2025-11,0
2025-11-07 05:00:00+00:00,1.1538017988204956,1.155401587486267,BUY,-0.5,True,BUY,7.5,54.34010703823588,0.5797855429347669,,2025-11,5
2025-11-07 10:00:00+00:00,1.155401587486267,1.1575413942337036,BUY,0.5,False,BUY,2.5,65.41856334491,0.9582587287376902,,2025-11,10
2025-11-07 15:00:00+00:00,1.1575413942337036,1.156738042831421,BUY,0.5,False,BUY,2.0,71.95326868601595,0.7034973253363592,,2025-11,15
2025-11-10 00:00:00+00:00,1.1558021306991577,1.1566041707992554,BUY,0.5,False,,-1.5,50.94222962691526,0.4078659426163073,,2025-11,0
2025-11-10 05:00:00+00:00,1.1566041707992554,1.1566041707992554,BUY,0.5,False,SELL,-2.0,56.27082150433815,0.5110101515118579,,2025-11,5
2025-11-10 10:00:00+00:00,1.1566041707992554,1.155001163482666,BUY,0.5,False,,1.0,52.97308478234955,0.4275790116545371,,2025-11,10
2025-11-10 15:00:00+00:00,1.155001163482666,1.156738042831421,SELL,-0.5,False,,1.5,41.65452622523269,0.09968810337145403,,2025-11,15
2025-11-10 20:00:00+00:00,1.156738042831421,1.1558021306991577,SELL,1.5,True,SELL,-3.5,53.45828325195548,0.547508840525544,,2025-11,20
2025-11-11 00:00:00+00:00,1.1555349826812744,1.1564704179763794,SELL,1.5,True,SELL,-5.5,45.18184255884383,0.257367104620073,,2025-11,0
2025-11-11 05:00:00+00:00,1.1564704179763794,1.1575413942337036,SELL,1.5,True,SELL,-4.5,53.38256115816685,0.5547703180212014,,2025-11,5
2025-11-11 10:00:00+00:00,1.1575413942337036,1.1598236560821533,SELL,1.5,True,SELL,-6.5,59.65866672477951,0.9582264838146207,,2025-11,10
2025-11-11 15:00:00+00:00,1.1598236560821533,1.1586142778396606,BUY,1.5,False,BUY,2.5,66.38640403443779,0.8131938558227036,,2025-11,15
2025-11-11 20:00:00+00:00,1.1586142778396606,1.1579434871673584,BUY,1.5,False,,0.5,55.738417732469074,0.6034607512765914,SELL,2025-11,20
2025-11-12 00:00:00+00:00,1.1583458185195923,1.158077597618103,BUY,1.5,False,,-0.5,52.380204225242004,0.535388350566864,SELL,2025-11,0
2025-11-12 05:00:00+00:00,1.158077597618103,1.157273530960083,BUY,1.5,False,,-0.5,50.33065513302065,0.3429237299891796,SELL,2025-11,5
2025-11-12 10:00:00+00:00,1.157273530960083,1.1598236560821533,BUY,1.5,False,BUY,2.5,43.405396662053064,0.10685522227154544,,2025-11,10
2025-11-12 15:00:00+00:00,1.1598236560821533,1.1594202518463135,BUY,1.5,False,,0.0,62.59183393168153,1.0,,2025-11,15
2025-11-12 20:00:00+00:00,1.1594202518463135,1.1592857837677002,BUY,1.5,False,,1.5,57.90424745114722,0.8072099777891679,,2025-11,20
2025-11-13 00:00:00+00:00,1.1583458185195923,1.1586142778396606,BUY,1.5,False,BUY,2.0,47.558505353831215,0.46347111632776067,SELL,2025-11,0
2025-11-13 05:00:00+00:00,1.1586142778396606,1.1618449687957764,BUY,1.5,False,,0.0,48.35576641573906,0.5349110173524093,SELL,2025-11,5
2025-11-13 10:00:00+00:00,1.1618449687957764,1.1642799377441406,BUY,3.0,False,,1.5,62.87279883341985,0.6877654554034922,,2025-11,10
2025-11-13 15:00:00+00:00,1.1642799377441406,1.163602590560913,BUY,3.0,False,BUY,2.5,69.26666595054573,0.956295385561148,,2025-11,15
2025-11-13 20:00:00+00:00,1.163602590560913,1.1637378931045532,BUY,3.0,True,BUY,3.5,60.08233911155824,0.7077829318010369,,2025-11,20
2025-11-14 00:00:00+00:00,1.1634671688079834,1.164958119392395,BUY,3.0,False,,1.5,57.834727428275194,0.6895494598975972,,2025-11,0
2025-11-14 05:00:00+00:00,1.164958119392395,1.1619800329208374,BUY,3.0,False,,1.5,65.74654012036515,0.8327624174210912,,2025-11,5
2025-11-14 10:00:00+00:00,1.1619800329208374,1.1615750789642334,BUY,3.0,False,,-0.5,43.05322348807777,0.09646731413642301,,2025-11,10
2025-11-14 15:00:00+00:00,1.1615750789642334,1.1623852252960205,BUY,3.0,True,BUY,3.5,43.20223718154388,0.11723101634757377,,2025-11,15
2025-11-17 00:00:00+00:00,1.1610356569290161,1.1603620052337646,BUY,1.5,False,,0.5,40.53332548713632,0.02846715328467153,,2025-11,0
2025-11-17 05:00:00+00:00,1.1603620052337646,1.1599582433700562,BUY,1.5,False,,0.5,38.47070260160318,0.048550786961382986,,2025-11,5
2025-11-17 10:00:00+00:00,1.1599582433700562,1.160092830657959,BUY,1.5,False,,1.5,38.485720983584855,0.031149983445535812,,2025-11,10
2025-11-17 15:00:00+00:00,1.160092830657959,1.159151554107666,BUY,1.5,False,,0.0,43.69305920676902,0.365859414176573,,2025-11,15
2025-11-17 20:00:00+00:00,1.159151554107666,1.1594202518463135,BUY,1.5,False,SELL,-3.0,39.85463307899675,0.16630382642706912,,2025-11,20
2025-11-18 00:00:00+00:00,1.1590172052383423,1.1602274179458618,BUY,0.5,False,SELL,-2.0,40.00451160116886,0.12471864506844765,,2025-11,0
2025-11-18 05:00:00+00:00,1.1602274179458618,1.1586142778396606,BUY,1.5,False,,0.0,51.02849266639939,0.6310684139346173,,2025-11,5
2025-11-18 10:00:00+00:00,1.1586142778396606,1.1584800481796265,BUY,0.5,False,SELL,-2.0,37.84326865240628,0.052523556301893835,,2025-11,10
2025-11-18 15:00:00+00:00,1.1584800481796265,1.1583458185195923,SELL,0.5,True,SELL,-3.5,40.49291243341107,0.049902499556816166,,2025-11,15
2025-11-18 20:00:00+00:00,1.1583458185195923,1.158077597618103,BUY,0.5,False,SELL,-2.5,42.164878031185864,0.23021288209606988,,2025-11,20
2025-11-19 00:00:00+00:00,1.1586142778396606,1.159151554107666,SELL,0.5,True,SELL,-5.5,45.229476726105,0.3070414847161572,,2025-11,0
2025-11-19 05:00:00+00:00,1.159151554107666,1.157273530960083,SELL,1.5,True,SELL,-6.5,52.13095160525673,0.46080103711790393,,2025-11,5
2025-11-19 10:00:00+00:00,1.157273530960083,1.155001163482666,BUY,0.5,False,SELL,-2.5,36.476616085101014,0.0664674909779329,,2025-11,10
2025-11-19 15:00:00+00:00,1.155001163482666,1.1530035734176636,SELL,-0.5,False,,-0.5,30.619683021680345,0.09714049981544608,,2025-11,15
2025-11-19 20:00:00+00:00,1.1530035734176636,1.1526048183441162,SELL,-0.5,False,,0.5,28.080961244106078,0.10283420732926322,,2025-11,20
2025-11-20 00:00:00+00:00,1.1538017988204956,1.1519410610198975,SELL,-0.5,False,,1.5,35.78223592666454,0.20580681870607595,,2025-11,0
2025-11-20 05:00:00+00:00,1.1519410610198975,1.1530035734176636,SELL,-0.5,False,,0.5,31.649745966830807,0.06624399101070083,,2025-11,5
2025-11-20 10:00:00+00:00,1.1530035734176636,1.1530035734176636,SELL,-0.5,False,,0.5,41.49114356385732,0.34194769970830563,BUY,2025-11,10
2025-11-20 15:00:00+00:00,1.1530035734176636,1.1530035734176636,SELL,-0.5,False,,-0.5,45.80422578317022,0.45072866065232475,BUY,2025-11,15
2025-11-20 20:00:00+00:00,1.1530035734176636,1.1536686420440674,SELL,-0.5,False,,0.5,45.93996949930835,0.45072866065232475,BUY,2025-11,20
2025-11-21 00:00:00+00:00,1.1538017988204956,1.1538017988204956,SELL,-0.5,False,,0.5,51.3236065044312,0.6443442054129077,,2025-11,0
2025-11-21 05:00:00+00:00,1.1538017988204956,1.1522064208984375,SELL,-0.5,False,,0.5,50.7216686384324,0.6443442054129077,,2025-11,5
2025-11-21 10:00:00+00:00,1.1522064208984375,1.1506155729293823,SELL,-0.5,False,,-1.5,38.38040751225981,0.13751776116636807,SELL,2025-11,10
2025-11-21 15:00:00+00:00,1.1506155729293823,1.1520737409591675,SELL,-0.5,False,,-1.0,35.38402863180198,0.09714048176428118,SELL,2025-11,15
2025-11-24 00:00:00+00:00,1.151012897491455,1.1526048183441162,SELL,-0.5,False,,1.0,40.90050243356014,0.2598532740185749,,2025-11,0
2025-11-24 05:00:00+00:00,1.1526048183441162,1.154334545135498,SELL,-0.5,False,,0.0,52.823923450996794,0.614307430098116,,2025-11,5
2025-11-24 10:00:00+00:00,1.154334545135498,1.1532695293426514,BUY,-0.5,True,BUY,4.5,62.316675142438925,0.9735697399527187,,2025-11,10
2025-11-24 15:00:00+00:00,1.1532695293426514,1.1526048183441162,BUY,-0.5,True,BUY,3.5,52.027375341740154,0.5704366096136108,,2025-11,15
2025-11-24 20:00:00+00:00,1.1526048183441162,1.1528706550598145,BUY,-0.5,True,BUY,5.5,48.09743329157145,0.39300657501494324,,2025-11,20
2025-11-25 00:00:00+00:00,1.1527377367019653,1.1520737409591675,BUY,-0.5,True,BUY,4.5,49.61541042206451,0.3207027874675969,,2025-11,0
2025-11-25 05:00:00+00:00,1.1520737409591675,1.1542012691497803,SELL,-0.5,False,,1.5,45.442828368145825,0.14244567478477935,,2025-11,5
2025-11-25 10:00:00+00:00,1.1542012691497803,1.1566041707992554,SELL,-0.5,False,,0.0,60.758987393213395,0.8692499610166848,,2025-11,10
2025-11-25 15:00:00+00:00,1.1566041707992554,1.1568717956542969,BUY,0.5,False,,1.5,66.15202580812263,0.7023856793064654,,2025-11,15
2025-11-25 20:00:00+00:00,1.1568717956542969,1.158077597618103,BUY,0.5,True,BUY,3.5,58.379358174788436,0.7260029235017054,,2025-11,20
2025-11-26 00:00:00+00:00,1.157139539718628,1.1594202518463135,BUY,0.5,True,BUY,5.5,58.48221252900616,0.7624817281143415,,2025-11,0
2025-11-26 05:00:00+00:00,1.1594202518463135,1.1576753854751587,BUY,2.0,False,BUY,2.5,64.99582507992406,0.9798822899946495,,2025-11,5
2025-11-26 10:00:00+00:00,1.1576753854751587,1.1592857837677002,BUY,1.5,False,BUY,2.5,54.17580771766766,0.49900586019254917,SELL,2025-11,10
2025-11-26 15:00:00+00:00,1.1592857837677002,1.15968918800354,BUY,3.0,False,BUY,2.5,59.4906717279319,0.8605921312771847,,2025-11,15
2025-11-26 20:00:00+00:00,1.15968918800354,1.161170482635498,BUY,3.0,False,,1.5,60.61692131819801,0.8712914186677613,,2025-11,20
2025-11-27 00:00:00+00:00,1.1606314182281494,1.1606314182281494,BUY,3.0,False,,1.5,65.21772279459736,0.976080099913211,,2025-11,0
2025-11-27 05:00:00+00:00,1.1606314182281494,1.1587486267089844,BUY,3.0,False,,1.5,61.9253330902709,0.8359651190195616,,2025-11,5
2025-11-27 10:00:00+00:00,1.1587486267089844,1.15968918800354,BUY,1.5,True,BUY,5.5,47.18089377039877,0.18473302484329363,SELL,2025-11,10
2025-11-27 15:00:00+00:00,1.15968918800354,1.1598236560821533,BUY,3.0,False,SELL,-2.0,53.439743950714295,0.4436677496636146,SELL,2025-11,15
2025-11-27 20:00:00+00:00,1.1598236560821533,1.1584800481796265,BUY,3.0,False,BUY,2.0,53.47281334666501,0.48068655442880115,,2025-11,20
2025-11-28 00:00:00+00:00,1.1598236560821533,1.1590172052383423,BUY,3.0,False,BUY,2.0,52.637040426115796,0.6184604990921758,,2025-11,0
2025-11-28 05:00:00+00:00,1.1590172052383423,1.156203031539917,BUY,1.5,False,BUY,3.0,46.681809409642504,0.38840979648154533,,2025-11,5
2025-11-28 10:00:00+00:00,1.156203031539917,1.1610356569290161,BUY,0.5,False,SELL,-2.0,28.055375658924746,0.05862366378296437,,2025-11,10
2025-11-28 15:00:00+00:00,1.1610356569290161,1.160496711730957,BUY,3.0,False,BUY,3.0,64.16219228553447,1.0,BUY,2025-11,15
2025-12-01 00:00:00+00:00,1.1606314182281494,1.160092830657959,BUY,3.0,False,,-1.5,59.3507510952236,0.9207376934224674,,2025-12,0
2025-12-01 05:00:00+00:00,1.160092830657959,1.1629259586334229,BUY,3.0,False,SELL,-2.5,53.56676937987861,0.7034959956426137,SELL,2025-12,5
2025-12-01 10:00:00+00:00,1.1629259586334229,1.1633317470550537,BUY,3.0,False,,0.5,70.38998230146757,0.9532762242082287,,2025-12,10
2025-12-01 15:00:00+00:00,1.1633317470550537,1.161170482635498,BUY,3.0,False,,0.5,61.973987203053305,0.650952262222137,,2025-12,15
2025-12-01 20:00:00+00:00,1.161170482635498,1.16130530834198,BUY,3.0,False,BUY,2.5,47.18522086056147,0.30322791000978155,SELL,2025-12,20
2025-12-02 00:00:00+00:00,1.1609008312225342,1.16130530834198,BUY,3.0,False,,1.5,45.20007820154787,0.2434768971398326,SELL,2025-12,0
2025-12-02 05:00:00+00:00,1.16130530834198,1.1610356569290161,BUY,3.0,False,BUY,2.5,48.71278438172227,0.18354944213773747,SELL,2025-12,5
2025-12-02 10:00:00+00:00,1.1610356569290161,1.1609008312225342,BUY,3.0,False,BUY,2.5,45.6417126297382,0.17194060731455,SELL,2025-12,10
2025-12-02 15:00:00+00:00,1.1609008312225342,1.1627906560897827,BUY,3.0,False,SELL,-2.0,44.10673104245696,0.38036706516248525,SELL,2025-12,15
2025-12-02 20:00:00+00:00,1.1627906560897827,1.1640088558197021,BUY,3.0,False,,0.0,59.41009966018293,0.9581982911019447,,2025-12,20
2025-12-03 00:00:00+00:00,1.1634671688079834,1.1645511388778687,BUY,3.0,False,,-1.0,63.68522999930482,0.9653953941757036,,2025-12,0
2025-12-03 05:00:00+00:00,1.1645511388778687,1.1664528846740723,BUY,3.0,False,,-1.0,70.10406552602275,0.9471667440780307,,2025-12,5
2025-12-03 10:00:00+00:00,1.1664528846740723,1.1664528846740723,BUY,4.5,False,,0.5,78.12605032131299,0.9613188526117823,,2025-12,10
2025-12-03 15:00:00+00:00,1.1664528846740723,1.1668611764907837,BUY,4.5,False,,0.5,70.1528399684743,0.7718450479233226,,2025-12,15
2025-12-03 20:00:00+00:00,1.1668611764907837,1.1667250394821167,BUY,4.5,False,,0.5,64.79333385130407,0.734526972988313,,2025-12,20
2025-12-04 00:00:00+00:00,1.1664528846740723,1.1661807298660278,BUY,4.5,False,BUY,2.5,56.54392624964775,0.6120665271256435,,2025-12,0
2025-12-04 05:00:00+00:00,1.1661807298660278,1.1669973134994507,BUY,4.5,False,,-0.5,53.05190752925178,0.3906452350118077,,2025-12,5
2025-12-04 10:00:00+00:00,1.1669973134994507,1.1676785945892334,BUY,4.5,False,,0.5,55.445995502450316,0.43412592733498195,SELL,2025-12,10
2025-12-04 15:00:00+00:00,1.1676785945892334,1.164686679840088,BUY,4.5,False,BUY,2.5,56.860792031267785,0.6515503138672246,SELL,2025-12,15
2025-12-04 20:00:00+00:00,1.164686679840088,1.1656370162963867,BUY,4.5,False,,-0.5,38.59638086858011,0.06227417059016752,SELL,2025-12,20
2025-12-05 00:00:00+00:00,1.1653653383255005,1.1663167476654053,BUY,4.5,False,,-0.5,45.249170871720665,0.21811015000547465,,2025-12,0
2025-12-05 05:00:00+00:00,1.1663167476654053,1.1655012369155884,BUY,4.5,False,,1.5,53.50788037642288,0.46578663006337434,,2025-12,5
2025-12-05 10:00:00+00:00,1.1655012369155884,1.1650937795639038,BUY,4.5,False,,0.0,46.08176580610475,0.3193884349686152,,2025-12,10
2025-12-05 15:00:00+00:00,1.1650937795639038,1.164686679840088,BUY,4.5,False,SELL,-3.0,43.46022563472523,0.21692718261532595,,2025-12,15
2025-12-08 00:00:00+00:00,1.1653653383255005,1.1659088134765625,BUY,4.5,False,SELL,-3.0,51.22101912388246,0.4990673688830371,,2025-12,0
2025-12-08 05:00:00+00:00,1.1659088134765625,1.1655012369155884,SELL,4.5,True,SELL,-5.0,56.020053916264736,0.7995291306486753,,2025-12,5
2025-12-08 10:00:00+00:00,1.1655012369155884,1.1627906560897827,BUY,4.5,False,SELL,-2.0,50.24828532738379,0.5475037521592615,,2025-12,10
2025-12-08 15:00:00+00:00,1.1627906560897827,1.1641442775726318,SELL,3.5,True,SELL,-4.5,31.0244118827744,0.12768114635904831,,2025-12,15
2025-12-08 20:00:00+00:00,1.1641442775726318,1.164958119392395,SELL,4.5,True,SELL,-4.0,44.31357293655175,0.3988619636619285,BUY,2025-12,20
2025-12-09 00:00:00+00:00,1.1641442775726318,1.1653653383255005,SELL,4.5,True,SELL,-4.0,45.08164414229213,0.3988619636619285,,2025-12,0
2025-12-09 05:00:00+00:00,1.1653653383255005,1.1648223400115967,BUY,4.5,False,,-1.0,56.68681851830068,0.756856160550092,,2025-12,5
2025-12-09 10:00:00+00:00,1.1648223400115967,1.1631964445114136,SELL,4.5,True,SELL,-4.0,50.03530228955199,0.7234578390023364,,2025-12,10
2025-12-09 15:00:00+00:00,1.1631964445114136,1.163061261177063,SELL,3.5,True,SELL,-3.5,37.90448941380363,0.30961555966865917,,2025-12,15
2025-12-09 20:00:00+00:00,1.163061261177063,1.1627906560897827,BUY,3.5,False,,0.0,41.218816414766636,0.27520708802378857,,2025-12,20
2025-12-10 00:00:00+00:00,1.1629259586334229,1.1633317470550537,BUY,3.5,False,,-1.0,40.99938744043539,0.24076827381132992,,2025-12,0
2025-12-10 05:00:00+00:00,1.1633317470550537,1.1637378931045532,BUY,4.5,False,SELL,-2.0,47.21701362271282,0.35638180846717166,,2025-12,5
2025-12-10 10:00:00+00:00,1.1637378931045532,1.1645511388778687,SELL,4.5,True,SELL,-3.5,49.12042954147579,0.43245938178192267,SELL,2025-12,10
2025-12-10 15:00:00+00:00,1.1645511388778687,1.1697274446487427,SELL,4.5,True,SELL,-3.5,54.880134312232116,0.5761880602063251,SELL,2025-12,15
2025-12-10 20:00:00+00:00,1.1697274446487427,1.1704120635986328,BUY,4.5,False,,0.5,77.53301901119042,0.9293927747886241,,2025-12,20
2025-12-11 00:00:00+00:00,1.170548915863037,1.1689070463180542,BUY,4.5,False,,-0.5,78.89264024787107,0.9646757076377264,SELL,2025-12,0
2025-12-11 05:00:00+00:00,1.1689070463180542,1.1710972785949707,BUY,4.5,False,,0.5,62.31179139175422,0.7400733463123104,SELL,2025-12,5
2025-12-11 10:00:00+00:00,1.1710972785949707,1.1760554313659668,BUY,4.5,False,,0.5,73.21270119070213,1.0,,2025-12,10
2025-12-11 15:00:00+00:00,1.1760554313659668,1.1743981838226318,BUY,4.5,False,,0.5,86.42514369455704,1.0,,2025-12,15
2025-12-11 20:00:00+00:00,1.1743981838226318,1.17384672164917,BUY,4.5,False,,0.5,69.92563281388391,0.7227844127890465,,2025-12,20
2025-12-12 00:00:00+00:00,1.1743981838226318,1.1742602586746216,BUY,4.5,False,,0.5,68.68769348429292,0.7227844127890465,,2025-12,0
2025-12-12 05:00:00+00:00,1.1742602586746216,1.1730204820632935,BUY,4.5,False,,-1.5,63.785621581081216,0.6209795321637427,,2025-12,5
2025-12-12 10:00:00+00:00,1.1730204820632935,1.1739845275878906,BUY,4.5,False,BUY,2.5,50.014583862397735,0.03688891732787305,,2025-12,10
2025-12-12 15:00:00+00:00,1.1739845275878906,1.1742602586746216,BUY,4.5,False,,0.5,57.07896011723168,0.6310754794333349,,2025-12,15
2025-12-15 00:00:00+00:00,1.1737089157104492,1.17384672164917,BUY,4.5,True,BUY,3.5,50.26643841698695,0.45389122655236147,,2025-12,0
2025-12-15 05:00:00+00:00,1.17384672164917,1.1746740341186523,BUY,4.5,True,BUY,3.5,50.64643713220735,0.4993511345314405,,2025-12,5
2025-12-15 10:00:00+00:00,1.1746740341186523,1.1766090393066406,BUY,4.5,False,,1.5,56.74267372521682,0.7364132908511607,,2025-12,10
2025-12-15 15:00:00+00:00,1.1766090393066406,1.1755025386810303,BUY,4.5,False,,-0.5,66.54232383095781,0.866273381294964,,2025-12,15
2025-12-15 20:00:00+00:00,1.1755025386810303,1.175364375114441,BUY,4.5,False,,1.5,55.83412259504632,0.5991654676258993,SELL,2025-12,20
2025-12-16 00:00:00+00:00,1.1752262115478516,1.175364375114441,BUY,4.5,False,BUY,2.5,52.445061052198845,0.5324604316546763,SELL,2025-12,0
2025-12-16 05:00:00+00:00,1.175364375114441,1.1760554313659668,BUY,4.5,True,BUY,4.5,52.43317310718989,0.38036960985626284,,2025-12,5
2025-12-16 10:00:00+00:00,1.1760554313659668,1.1773016452789307,BUY,4.5,True,BUY,3.5,58.194083251419876,0.6184394250513348,SELL,2025-12,10
2025-12-16 15:00:00+00:00,1.1773016452789307,1.1752262115478516,SELL,4.5,True,SELL,-3.5,55.75855402894855,0.41346859214856113,,2025-12,15
2025-12-16 20:00:00+00:00,1.1752262115478516,1.1750881671905518,SELL,4.5,True,SELL,-3.5,45.05192703148787,0.1327092090179595,SELL,2025-12,20
2025-12-17 00:00:00+00:00,1.175364375114441,1.1731581687927246,SELL,4.5,True,SELL,-4.5,46.26992538171732,0.15485288498280475,SELL,2025-12,0
2025-12-17 05:00:00+00:00,1.1731581687927246,1.1728830337524414,SELL,4.5,True,SELL,-5.5,34.25444717165803,0.0354803996925442,SELL,2025-12,5
2025-12-17 10:00:00+00:00,1.1728830337524414,1.1757789850234985,BUY,4.5,False,SELL,-2.5,41.0080398195534,0.20988703996113203,,2025-12,10
2025-12-17 15:00:00+00:00,1.1757789850234985,1.1742602586746216,BUY,4.5,False,SELL,-2.5,58.094484935558235,0.8565394758529751,BUY,2025-12,15
2025-12-17 20:00:00+00:00,1.1742602586746216,1.1739845275878906,BUY,4.5,False,,-1.5,49.60882204486667,0.6569078647589538,,2025-12,20
2025-12-18 00:00:00+00:00,1.1748120784759521,1.1749500036239624,SELL,4.5,True,SELL,-6.5,53.16790855527014,0.7623712749475986,,2025-12,0
2025-12-18 05:00:00+00:00,1.1749500036239624,1.1728830337524414,SELL,4.5,True,SELL,-7.5,54.32925113493173,0.7770484708597807,,2025-12,5
2025-12-18 10:00:00+00:00,1.1728830337524414,1.1730204820632935,SELL,4.5,True,SELL,-3.5,40.91985089895842,0.20637003459382083,,2025-12,10
2025-12-18 15:00:00+00:00,1.1730204820632935,1.1724703311920166,BUY,4.5,False,SELL,-2.5,45.95224249608071,0.29328415161536503,SELL,2025-12,15
2025-12-18 20:00:00+00:00,1.1724703311920166,1.1727453470230103,BUY,4.5,True,BUY,3.5,44.138403754162894,0.17588399898244722,SELL,2025-12,20
2025-12-19 00:00:00+00:00,1.1730204820632935,1.172333002090454,BUY,4.5,False,BUY,2.5,47.77720385976285,0.29328415161536503,,2025-12,0
2025-12-19 05:00:00+00:00,1.172333002090454,1.1719207763671875,BUY,4.5,True,BUY,4.5,43.76539568251168,0.1465784787585856,,2025-12,5
2025-12-19 10:00:00+00:00,1.1719207763671875,1.1713716983795166,BUY,4.5,True,BUY,4.5,44.33397026745115,0.2659811086397643,BUY,2025-12,10
2025-12-19 15:00:00+00:00,1.1713716983795166,1.1713716983795166,BUY,3.5,False,SELL,-3.0,43.14788554477235,0.19954208006660654,,2025-12,15
2025-12-22 00:00:00+00:00,1.1719207763671875,1.17205810546875,SELL,4.5,True,SELL,-5.0,48.08693458584594,0.3593283840976896,,2025-12,0
2025-12-22 05:00:00+00:00,1.17205810546875,1.1735711097717285,SELL,4.5,True,SELL,-4.0,48.92761316212745,0.39929230555748285,,2025-12,5
2025-12-22 10:00:00+00:00,1.1735711097717285,1.176747441291809,SELL,4.5,True,SELL,-4.0,58.52596430105795,0.817780580075662,,2025-12,10
2025-12-22 15:00:00+00:00,1.176747441291809,1.1757789850234985,BUY,4.5,False,,-1.0,74.13009993003473,0.9106751719632633,,2025-12,15
2025-12-22 20:00:00+00:00,1.1757789850234985,1.1775789260864258,BUY,4.5,False,,1.0,61.37765645981113,0.7307659879431727,,2025-12,20
2025-12-23 00:00:00+00:00,1.177163004875183,1.1778563261032104,BUY,4.5,False,,-1.0,67.59459412483852,0.9754858564141478,,2025-12,0
2025-12-23 05:00:00+00:00,1.1778563261032104,1.1802195310592651,BUY,4.5,False,,-1.0,68.98048397838191,0.9163333253491102,,2025-12,5
2025-12-23 10:00:00+00:00,1.1802195310592651,1.1778563261032104,BUY,4.5,False,,-1.0,77.09809173250048,0.9728493125232256,,2025-12,10
2025-12-23 15:00:00+00:00,1.1778563261032104,1.1793843507766724,BUY,4.5,False,SELL,-2.5,54.17687186189496,0.45613173975998234,,2025-12,15
2025-12-23 20:00:00+00:00,1.1793843507766724,1.1809163093566895,BUY,4.5,False,,-0.5,61.53612809973286,0.7030480246638909,,2025-12,20
2025-12-24 00:00:00+00:00,1.1800801753997803,1.18035888671875,SELL,4.5,True,SELL,-4.5,64.48049705640724,0.6848177542621987,SELL,2025-12,0
2025-12-24 05:00:00+00:00,1.18035888671875,1.179940938949585,SELL,4.5,True,SELL,-5.5,60.42467303498458,0.7420879874583578,SELL,2025-12,5
2025-12-24 10:00:00+00:00,1.179940938949585,1.1782727241516113,SELL,4.5,True,SELL,-4.5,55.251881620722216,0.6562071330589849,SELL,2025-12,10
2025-12-24 15:00:00+00:00,1.1782727241516113,1.178550362586975,BUY,4.5,False,,-1.0,44.08654882134314,0.11081149673244084,SELL,2025-12,15
2025-12-24 20:00:00+00:00,1.178550362586975,1.178550362586975,BUY,4.5,False,,0.0,47.63908888680962,0.2394597929663399,,2025-12,20
2025-12-25 00:00:00+00:00,1.1795234680175781,1.1782727241516113,BUY,4.5,True,BUY,5.0,55.97090654913902,0.6531534503232617,BUY,2025-12,0
2025-12-25 20:00:00+00:00,1.1786893606185913,1.1791062355041504,BUY,4.5,True,BUY,6.5,50.71358571486157,0.5784242862305746,BUY,2025-12,20
2025-12-26 00:00:00+00:00,1.1789672374725342,1.1789672374725342,BUY,4.5,True,BUY,3.5,53.6169437328877,0.6837278641127575,,2025-12,0
2025-12-26 05:00:00+00:00,1.1789672374725342,1.1777175664901733,BUY,4.5,False,BUY,2.5,52.13812475233529,0.6837278641127575,,2025-12,5
2025-12-26 10:00:00+00:00,1.1777175664901733,1.177994966506958,BUY,4.5,False,,-0.5,43.2073406636082,0.2495493175379861,BUY,2025-12,10
2025-12-26 15:00:00+00:00,1.177994966506958,1.1778563261032104,BUY,4.5,False,SELL,-3.0,46.1901182379399,0.332761087267525,SELL,2025-12,15
2025-12-29 00:00:00+00:00,1.1784114837646484,1.1759172677993774,BUY,4.5,False,,0.0,52.213537793970524,0.5592882660071449,,2025-12,0
2025-12-29 05:00:00+00:00,1.1759172677993774,1.177024483680725,BUY,3.5,False,,0.5,35.96759268298476,0.03322544610889926,,2025-12,5
2025-12-29 10:00:00+00:00,1.177024483680725,1.177163004875183,BUY,4.5,False,,1.0,45.1071521688199,0.30960706454098263,BUY,2025-12,10
2025-12-29 15:00:00+00:00,1.177163004875183,1.1774401664733887,BUY,4.5,False,,0.0,47.14139846803615,0.39927092647362267,BUY,2025-12,15
2025-12-29 20:00:00+00:00,1.1774401664733887,1.1778563261032104,BUY,4.5,False,,-1.0,50.50517083357148,0.5348630052832043,BUY,2025-12,20
2025-12-30 00:00:00+00:00,1.1775789260864258,1.1778563261032104,BUY,4.5,False,SELL,-2.0,51.18580095622565,0.5706167833886227,,2025-12,0
